update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,4,None,None,None,None,497,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,3,None,None,None,None,496,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,4,None,None,None,None,493,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,5,None,None,None,None,487,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,5,None,None,None,None,481,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,7,None,None,None,None,474,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,8,None,None,None,None,475,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,3,None,None,None,None,479,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,0,None,None,None,None,482,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,4,None,None,None,None,474,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,12,6,None,None,None,None,472,15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13,19,12,2,None,None,None,None,475,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,13,4,None,None,None,None,470,17,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0
15,21,13,2,None,None,None,None,468,20,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0
16,21,13,3,None,None,None,None,463,24,0,0,0,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0
17,21,13,8,None,None,None,None,460,22,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0
18,22,13,9,None,None,None,None,454,26,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0
19,23,13,4,None,None,None,None,454,30,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0
20,24,13,6,None,None,None,None,450,31,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0
21,24,13,5,None,None,None,None,447,35,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0
22,25,13,7,None,None,None,None,445,34,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0
23,26,13,4,None,None,None,None,443,38,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
24,27,13,4,None,None,None,None,441,39,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0
25,28,13,0,None,None,None,None,447,36,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0
26,29,13,1,None,None,None,None,449,31,1,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
