update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,2,None,None,None,None,498,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,3,None,None,None,None,494,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,3,None,None,None,None,487,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,2,None,None,None,None,480,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,2,None,None,None,None,476,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,3,None,None,None,None,471,24,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,4,None,None,None,None,464,29,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15,12,3,None,None,None,None,458,35,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16,12,5,None,None,None,None,454,36,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,12,7,None,None,None,None,450,36,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,12,4,None,None,None,None,458,31,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13,19,12,4,None,None,None,None,457,32,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,12,4,None,None,None,None,454,33,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,12,3,None,None,None,None,453,33,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,12,1,None,None,None,None,451,37,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22,12,4,None,None,None,None,450,33,2,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
18,23,12,5,None,None,None,None,447,34,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,12,1,None,None,None,None,453,31,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,12,1,None,None,None,None,455,28,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,12,3,None,None,None,None,444,36,2,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
22,27,12,4,None,None,None,None,444,34,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
23,27,12,4,None,None,None,None,445,33,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,12,3,None,None,None,None,441,36,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
