update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,1,None,None,None,None,498,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,5,None,None,None,None,493,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,4,None,None,None,None,489,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,1,None,None,None,None,488,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,3,None,None,None,None,480,15,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,13,12,5,None,None,None,None,475,18,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14,12,3,None,None,None,None,471,23,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,12,2,None,None,None,None,472,22,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14,12,4,None,None,None,None,472,20,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
11,15,12,7,None,None,None,None,471,17,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,12,1,None,None,None,None,473,20,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17,12,4,None,None,None,None,466,23,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
14,18,12,6,None,None,None,None,461,26,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,12,4,None,None,None,None,461,27,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,12,4,None,None,None,None,457,29,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,12,1,None,None,None,None,454,33,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,12,1,None,None,None,None,449,39,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
19,21,12,5,None,None,None,None,441,43,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
20,22,12,1,None,None,None,None,445,42,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
21,23,12,1,None,None,None,None,444,40,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
