update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,12,3,None,None,None,None,498,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,12,4,None,None,None,None,491,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,12,4,None,None,None,None,486,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,12,3,None,None,None,None,482,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12,1,None,None,None,None,478,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,12,2,None,None,None,None,475,20,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
8,13,12,1,None,None,None,None,466,28,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14,12,5,None,None,None,None,457,31,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15,12,4,None,None,None,None,455,31,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,12,1,None,None,None,None,455,33,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,12,3,None,None,None,None,443,42,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17,12,5,None,None,None,None,444,39,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
14,18,12,3,None,None,None,None,442,41,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,12,3,None,None,None,None,440,40,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,12,4,None,None,None,None,439,38,11,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,12,5,None,None,None,None,439,38,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,12,4,None,None,None,None,445,34,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
19,22,12,2,None,None,None,None,446,34,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
20,23,12,4,None,None,None,None,439,40,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,12,6,None,None,None,None,436,39,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
22,25,12,4,None,None,None,None,431,46,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
23,26,12,5,None,None,None,None,425,49,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
24,27,12,3,None,None,None,None,421,52,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,12,3,None,None,None,None,417,57,6,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0
26,29,12,6,None,None,None,None,413,56,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
27,30,12,5,None,None,None,None,415,55,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
28,31,12,5,None,None,None,None,418,54,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
29,32,12,2,None,None,None,None,424,49,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
