update,leading_edge_index,leading_edge_value,count_under,second_leading_edge_left_index,second_leading_edge_left_val,second_leading_edge_right_index,second_leading_edge_right_val,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,count_21,count_22,count_23,count_24,count_over
1,7,12,0,None,None,None,None,504,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,12,2,None,None,None,None,498,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,12,2,None,None,None,None,496,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,12,2,None,None,None,None,495,5,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,12,6,None,None,None,None,489,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,12,7,None,None,None,None,486,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,12,4,None,None,None,None,481,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12,12,5,None,None,None,None,475,19,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
9,13,12,5,None,None,None,None,470,22,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13,12,4,None,None,None,None,467,27,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11,14,12,3,None,None,None,None,466,28,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,12,4,None,None,None,None,464,28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,11,4,None,None,None,None,458,33,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,12,5,None,None,None,None,454,36,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16,13,4,None,None,None,None,457,33,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0
16,17,13,6,None,None,None,None,453,33,2,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0
17,18,13,8,None,None,None,None,445,38,2,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0
18,19,13,6,None,None,None,None,443,40,3,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0
19,20,13,3,None,None,None,None,446,40,2,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0
20,21,13,6,None,None,None,None,436,47,1,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0
21,22,13,5,None,None,None,None,437,46,1,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0
22,23,13,4,None,None,None,None,428,56,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0
23,24,13,4,None,None,None,None,427,56,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0
24,25,13,3,None,None,None,None,422,61,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0
25,26,13,3,None,None,None,None,415,67,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0
26,27,13,3,None,None,None,None,411,71,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0
27,28,13,3,None,None,None,None,407,73,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0
28,28,13,4,None,None,None,None,412,67,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0
29,29,13,4,None,None,None,None,413,65,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0
30,30,13,0,None,None,None,None,408,73,1,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0
31,31,13,5,None,None,None,None,406,70,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0
32,32,13,2,None,None,None,None,404,74,0,0,0,0,9,22,1,0,0,0,0,0,0,0,0,0,0,0
33,33,13,6,None,None,None,None,402,70,0,0,0,0,10,23,1,0,0,0,0,0,0,0,0,0,0,0
34,34,13,4,None,None,None,None,408,65,0,0,0,0,10,24,1,0,0,0,0,0,0,0,0,0,0,0
35,34,13,1,None,None,None,None,408,68,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0
36,35,13,1,None,None,None,None,400,75,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0
37,36,13,1,None,None,None,None,399,75,0,0,0,0,11,26,0,0,0,0,0,0,0,0,0,0,0,0
38,37,13,3,None,None,None,None,392,79,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0
39,38,13,5,None,None,None,None,389,79,0,0,0,0,8,31,0,0,0,0,0,0,0,0,0,0,0,0
40,38,13,0,None,None,None,None,399,73,1,0,0,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0
41,39,13,1,None,None,None,None,395,75,1,0,0,0,6,34,0,0,0,0,0,0,0,0,0,0,0,0
42,40,13,0,None,None,None,None,401,69,1,0,0,0,7,33,1,0,0,0,0,0,0,0,0,0,0,0
43,40,13,1,None,None,None,None,392,78,0,0,0,0,6,34,1,0,0,0,0,0,0,0,0,0,0,0
44,41,13,1,None,None,None,None,394,74,1,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0
